Temperature,Humidity,NO2,SO2,PM2.5,source_file,full_date,month,year,day_of_week,season,is_weekend
14.0,36.0,16.4,56.4,85.0,AQR20January2023.csv,2023-01-06,1,2023,Friday,Winter,False
14.33,38.0,17.33,54.3,102.3,AQR20January2023.csv,2023-01-07,1,2023,Saturday,Winter,True
14.66,43.6,16.8,52.1,97.5,AQR20January2023.csv,2023-01-08,1,2023,Sunday,Winter,True
15.33,49.33,13.63,34.1,62.7,AQR20January2023.csv,2023-01-09,1,2023,Monday,Winter,False
13.0,66.0,12.8,41.3,70.4,AQR20January2023.csv,2023-01-10,1,2023,Tuesday,Winter,False
10.66,78.0,11.9,33.4,42.0,AQR20January2023.csv,2023-01-11,1,2023,Wednesday,Winter,False
10.33,72.0,12.4,33.5,43.0,AQR20January2023.csv,2023-01-12,1,2023,Thursday,Winter,False
10.0,64.0,13.8,34.6,59.6,AQR20January2023.csv,2023-01-13,1,2023,Friday,Winter,False
9.33,60.0,13.64,33.7,57.2,AQR20January2023.csv,2023-01-14,1,2023,Saturday,Winter,True
8.0,46.0,12.7,31.4,46.7,AQR20January2023.csv,2023-01-15,1,2023,Sunday,Winter,True
8.33,41.0,14.73,33.2,50.53,AQR20January2023.csv,2023-01-16,1,2023,Monday,Winter,False
8.7,41.0,13.04,31.7,45.5,AQR20January2023.csv,2023-01-17,1,2023,Tuesday,Winter,False
8.7,40.0,14.3,35.6,72.0,AQR20January2023.csv,2023-01-18,1,2023,Wednesday,Winter,False
9.0,44.7,11.56,31.4,44.0,AQR20January2023.csv,2023-01-19,1,2023,Thursday,Winter,False
9.0,50.0,11.2,30.1,40.0,AQR20January2023.csv,2023-01-20,1,2023,Friday,Winter,False
9.0,66.0,10.6,28.6,28.1,AQR20January2023.csv,2023-01-21,1,2023,Saturday,Winter,True
8.7,60.0,10.91,31.6,51.4,AQR20January2023.csv,2023-01-22,1,2023,Sunday,Winter,True
8.7,58.0,12.3,35.3,75.0,AQR20January2023.csv,2023-01-23,1,2023,Monday,Winter,False
8.33,55.0,14.6,37.68,90.0,AQR20January2023.csv,2023-01-24,1,2023,Tuesday,Winter,False
8.33,53.5,13.2,35.4,82.0,AQR20January2023.csv,2023-01-25,1,2023,Wednesday,Winter,False
8.6,50.0,13.6,33.7,72.0,AQR20January2023.csv,2023-01-26,1,2023,Thursday,Winter,False
9.0,49.0,14.7,34.5,84.0,AQR20January2023.csv,2023-01-27,1,2023,Friday,Winter,False
9.6,67.0,13.8,30.9,62.0,AQR20January2023.csv,2023-01-28,1,2023,Saturday,Winter,True
10.0,61.0,11.2,26.8,35.0,AQR20January2023.csv,2023-01-29,1,2023,Sunday,Winter,True
10.33,57.7,8.9,20.13,23.0,AQR20January2023.csv,2023-01-30,1,2023,Monday,Winter,False
10.7,56.0,10.34,24.67,42.7,AQR20January2023.csv,2023-01-31,1,2023,Tuesday,Winter,False
12.0,42.0,9.88,23.7,43.7,AQR20February2023.csv,2023-02-01,2,2023,Wednesday,Winter,False
13.33,44.33,10.9,24.83,48.33,AQR20February2023.csv,2023-02-02,2,2023,Thursday,Winter,False
13.0,46.0,12.6,29.4,70.3,AQR20February2023.csv,2023-02-03,2,2023,Friday,Winter,False
14.0,60.0,9.74,23.6,41.8,AQR20February2023.csv,2023-02-04,2,2023,Saturday,Winter,True
14.0,60.0,10.2,24.11,43.9,AQR20February2023.csv,2023-02-05,2,2023,Sunday,Winter,True
12.7,56.7,8.62,22.53,16.56,AQR20February2023.csv,2023-02-06,2,2023,Monday,Winter,False
13.33,47.7,7.77,18.2,19.4,AQR20February2023.csv,2023-02-07,2,2023,Tuesday,Winter,False
12.0,52.0,7.58,17.1,27.0,AQR20February2023.csv,2023-02-08,2,2023,Wednesday,Winter,False
10.33,59.33,7.04,15.83,17.4,AQR20February2023.csv,2023-02-09,2,2023,Thursday,Winter,False
10.66,67.0,7.3,23.1,32.0,AQR20February2023.csv,2023-02-10,2,2023,Friday,Winter,False
10.66,70.0,7.2,22.8,22.1,AQR20February2023.csv,2023-02-11,2,2023,Saturday,Winter,True
11.0,32.0,7.16,22.6,19.33,AQR20February2023.csv,2023-02-12,2,2023,Sunday,Winter,True
11.66,34.0,6.9,20.5,21.5,AQR20February2023.csv,2023-02-13,2,2023,Monday,Winter,False
13.0,34.33,7.16,27.4,43.7,AQR20February2023.csv,2023-02-14,2,2023,Tuesday,Winter,False
13.0,42.0,7.33,21.2,28.9,AQR20February2023.csv,2023-02-15,2,2023,Wednesday,Winter,False
13.33,43.0,8.1,28.1,70.0,AQR20February2023.csv,2023-02-16,2,2023,Thursday,Winter,False
13.66,39.0,8.6,28.3,73.8,AQR20February2023.csv,2023-02-17,2,2023,Friday,Winter,False
14.33,40.0,7.6,27.75,66.8,AQR20February2023.csv,2023-02-18,2,2023,Saturday,Winter,True
14.33,63.0,6.73,27.3,60.0,AQR20February2023.csv,2023-02-19,2,2023,Sunday,Winter,True
15.0,54.0,6.88,25.9,71.0,AQR20February2023.csv,2023-02-20,2,2023,Monday,Winter,False
15.7,43.33,6.7,19.2,20.66,AQR20February2023.csv,2023-02-21,2,2023,Tuesday,Winter,False
15.33,46.0,6.2,20.1,18.0,AQR20February2023.csv,2023-02-22,2,2023,Wednesday,Winter,False
15.0,47.0,6.5,21.46,22.7,AQR20February2023.csv,2023-02-23,2,2023,Thursday,Winter,False
15.66,51.0,5.8,23.8,41.33,AQR20February2023.csv,2023-02-24,2,2023,Friday,Winter,False
15.66,56.0,5.6,21.9,26.0,AQR20February2023.csv,2023-02-25,2,2023,Saturday,Winter,True
16.0,49.33,5.43,19.96,18.33,AQR20February2023.csv,2023-02-26,2,2023,Sunday,Winter,True
15.0,51.0,5.22,19.51,23.0,AQR20February2023.csv,2023-02-27,2,2023,Monday,Winter,False
14.66,55.7,5.14,19.2,21.0,AQR20February2023.csv,2023-02-28,2,2023,Tuesday,Winter,False
16.0,63.0,4.7,20.7,23.0,AQR20Marc2023.csv,2023-03-01,3,2023,Wednesday,Summer,False
15.0,59.77,5.36,20.4,22.0,AQR20Marc2023.csv,2023-03-02,3,2023,Thursday,Summer,False
16.0,47.0,5.41,22.9,29.0,AQR20Marc2023.csv,2023-03-03,3,2023,Friday,Summer,False
16.33,42.0,4.8,21.8,24.0,AQR20Marc2023.csv,2023-03-04,3,2023,Saturday,Summer,True
16.66,41.0,4.3,19.0,18.0,AQR20Marc2023.csv,2023-03-05,3,2023,Sunday,Summer,True
17.0,37.0,5.03,18.56,18.6,AQR20Marc2023.csv,2023-03-06,3,2023,Monday,Summer,False
17.33,32.33,5.0,18.23,18.83,AQR20Marc2023.csv,2023-03-07,3,2023,Tuesday,Summer,False
18.33,32.33,4.78,17.7,17.71,AQR20Marc2023.csv,2023-03-08,3,2023,Wednesday,Summer,False
18.33,38.0,5.1,23.9,33.4,AQR20Marc2023.csv,2023-03-09,3,2023,Thursday,Summer,False
18.0,36.0,5.04,24.5,31.5,AQR20Marc2023.csv,2023-03-10,3,2023,Friday,Summer,False
18.33,39.0,5.3,24.7,33.6,AQR20Marc2023.csv,2023-03-11,3,2023,Saturday,Summer,True
19.0,41.0,4.86,22.26,41.2,AQR20Marc2023.csv,2023-03-12,3,2023,Sunday,Summer,True
19.33,39.4,4.81,20.9,24.1,AQR20Marc2023.csv,2023-03-13,3,2023,Monday,Summer,False
19.66,38.33,4.9,21.23,20.6,AQR20Marc2023.csv,2023-03-14,3,2023,Tuesday,Summer,False
19.0,43.0,4.6,23.9,27.0,AQR20Marc2023.csv,2023-03-15,3,2023,Wednesday,Summer,False
18.33,67.0,4.3,18.6,11.0,AQR20Marc2023.csv,2023-03-16,3,2023,Thursday,Summer,False
18.66,63.0,4.5,21.8,28.4,AQR20Marc2023.csv,2023-03-17,3,2023,Friday,Summer,False
18.0,70.0,4.21,20.9,20.5,AQR20Marc2023.csv,2023-03-18,3,2023,Saturday,Summer,True
18.66,54.0,5.3,21.3,27.9,AQR20Marc2023.csv,2023-03-19,3,2023,Sunday,Summer,True
18.66,58.66,5.11,21.3,26.0,AQR20Marc2023.csv,2023-03-20,3,2023,Monday,Summer,False
19.0,70.0,4.17,18.6,23.8,AQR20Marc2023.csv,2023-03-21,3,2023,Tuesday,Summer,False
19.33,65.0,4.3,19.3,27.3,AQR20Marc2023.csv,2023-03-22,3,2023,Wednesday,Summer,False
20.0,68.33,4.21,18.23,13.76,AQR20Marc2023.csv,2023-03-23,3,2023,Thursday,Summer,False
19.0,73.0,4.33,19.8,23.4,AQR20Marc2023.csv,2023-03-24,3,2023,Friday,Summer,False
18.0,83.0,3.75,13.7,12.7,AQR20Marc2023.csv,2023-03-25,3,2023,Saturday,Summer,True
17.0,79.33,3.68,13.5,9.86,AQR20Marc2023.csv,2023-03-26,3,2023,Sunday,Summer,True
18.0,63.0,3.81,16.9,19.7,AQR20Marc2023.csv,2023-03-27,3,2023,Monday,Summer,False
18.33,64.0,3.82,17.11,22.0,AQR20Marc2023.csv,2023-03-28,3,2023,Tuesday,Summer,False
17.33,53.33,4.15,16.56,27.33,AQR20Marc2023.csv,2023-03-29,3,2023,Wednesday,Summer,False
16.0,81.0,3.8,15.33,18.9,AQR20Marc2023.csv,2023-03-30,3,2023,Thursday,Summer,False
16.33,83.0,3.42,13.5,8.3,AQR20Marc2023.csv,2023-03-31,3,2023,Friday,Summer,False
